paper_id,preceding,target,trailing,url,Label,location,split
1302.0183,"Using the GREAT08 metric we we obtain a score of Q=717 for the usable branches, relative to the goal of Q=1000 for future experiments.",The code is freely available from https://bitbucket.org/joezuntz/im3shape.,,https://bitbucket.org/joezuntz/im3shape,4.0,body,test
1302.1492,,All codes and scripts are available from GitHub at https://github.com/mcrucifix.,,https://github.com/mcrucifix,4.0,body,test
1302.1886,Source code and a phase diagram generating Python script are available under the M.I.T. license on github.com at https://github.com/mattbierbaum/moshpits.,An interactive Javascript version of the simulation is available at http://mattbierbaum.github.com/moshpits.js.,,http://mattbierbaum.github.com/moshpits.js,4.0,body,train
1302.1886,An interactive Javascript version of the simulation is available at http://mattbierbaum.github.com/moshpits.js.,Source code and a phase diagram generating Python script are available under the M.I.T. license on github.com at https://github.com/mattbierbaum/moshpits.,,https://github.com/mattbierbaum/moshpits,4.0,body,test
1303.2223,One possibility is to amortize the cost of the write-out over the duration of the k-mer counting phase of operation.,"The URL-shortener site, bit.ly, has a counting Bloom filter implementation, called dablooms [1], which achieves this by memory-mapping its output file to the hash table memory.","Adopting their idea, in conjunction with batch updates of the hash tables, would effectively give us asynchronous output in bursts over a process’ lifetime and chop off the entire write-out time from the end of execution.",bit.ly,0.0,body,test
1303.3332,"CruzDB requires python 2.6 or 2.7, the MySQL client libraries and the python sqlalchemy library",Installation is available using standard python tools from http://pypi.python.org/pypi/cruzdb or from the source repository at https://github.com/brentp/cruzdb/.,,https://github.com/brentp/cruzdb/,4.0,body,test
1303.3997,,"We evaluated the performance of BWA-MEM on simulated data together with NovoAlign (http://novocraft.com), GEM, Bowtie2, Cushaw2, SeqAlto (Mu et al., 2012), BWA-SW and BWA (Figure 1).","On accuracy, NovoAlign is the best. BWA-MEM is close to NovoAlign for PE reads and is comparable to GEM and Cushaw2 for SE.",http://novocraft.com,3.0,body,test
1303.4053,,"We have made the annotated R. culicivorax genome, with functional categorisations of predicted genes and proteins and annotation features, available in a dedicated genome browser at http://romanomermis.nematod.es.",,http://romanomermis.nematod.es,2.0,body,test
1303.4053,"Genomic DNA was extracted from several hundred, mixed-sex, adult R. culicivorax specimens from a culture first established in Ed Platzer’s laboratory in Riverside, California","Illumina paired end and mate pair sequencing with libraries of varying insert sizes, and Roche 454 single end sequencing, was performed at the Cologne Center for Genomics - CCG (http://www.ccg.uni-koeln.de).",A Roche 454 dataset of transcriptome reads from cDNA synthesised from mixed developmental stages and sexes was also generated (see Table S1 for details of data generation).,http://www.ccg.uni-koeln.de,0.0,body,test
1303.4053,,The quality of the raw data was assessed with FastQC (v.0.9) (http://www.bioinformatics.babraham.ac. uk/projects/fastqc/).,Adapter sequences and low quality data were trimmed from the Illumina paired end data with custom scripts (see http://github.com/sujaikumar/assemblage) and from the mate pair libraries with Cutadapt (v.1.0) [103].,http://www.bioinformatics.babraham.ac. uk/projects/fastqc/,3.0,body,test
1303.4053,"As our genomic DNA derived from a population of nematodes of unknown genetic diversity, we removed short contigs that mapped entirely within larger ones using Cd-hit (v.4.5.7) [108] at a 95% cutoff.","A final round of superscaffolding was performed, linking scaffolds that had logically consistent matches to the transcriptome data based on BLAT [36] hits and processed with SCUBAT (B. Elsworth, pers. comm.; http://github.com/elswob/SCUBAT).",The final genome assembly was again assessed for completeness by assessing the mapping of the transcriptome contigs and with the CEGMA pipeline [106].,http://github.com/elswob/SCUBAT,3.0,body,test
1303.4053,,"RepeatMasker (v.3.3.0) [109, 110], RepeatFinder [111] and RepeatModeler (v.1.0.5) (http://www.repeatmasker.org/RepeatModeler.html; combining RECON (v.1.07) [112] and RepeatScout (v.1.05) [113]), were used to identify known and novel repetitive elements in the R. culicivorax genome.",We employed the MAKER pipeline [114] to find genes in the R. culicivorax genome assembly.,http://www.repeatmasker.org/RepeatModeler.html,3.0,body,test
1303.4053,"We identified the protein sequences of 1,725 genes differentially expressed in C. elegans developmental stages [49] and selected, using our OrthoMCL clustering, those apparently lacking orthologues in R. culicivorax and T. spiralis (verified as above).","Using Wormbase (http://www.wormbase.org, release WS233) we surveyed the C. elegans-restricted genes for their experimentally-defined roles in development.",,http://www.wormbase.org,1.0,body,test
1303.4053,,For in situ hybridisation we modified the freeze-crack procedure described previously for C. elegans [128] and revised by Maduro et al. (2007; http://www.faculty.ucr.edu/ ∼mmaduro/resources.htm).,In particular to allow for reliable penetration of the durable R. culicivorax egg envelopes we initially partly removed the protective layer by incubation in alkaline bleach solution (see [34]).,http://www.faculty.ucr.edu/∼mmaduro/resources.htm,0.0,body,test
1303.4053,,Assemblies and other computations were conducted on the HPC cluster ”CHEOPS” at the University of Cologne (http://rrzk.uni-koeln.de/cheops.html),,http://rrzk.uni-koeln.de/cheops.html,3.0,body,test
1303.4566,Source code for mpsim is available on Github at https://github.com/marcharper/mpsim.,"Additional code containing more simulations and code to process trajectories, compute posterior probability distributions and relative fitness estimates, is also available on Github at https://github.com/marcharper/fitness_inference.",Parameter estimates are ultimately determined by numerical integration.,https://github.com/marcharper/fitness_inference,4.0,body,test
1303.4566,,All computations were performed with python code available at https://github.com/marcharper/mpsim and https://github.com/marcharper/fitness_inference.,All plots created with matplotlib [8].,"https://github.com/marcharper/mpsim, https://github.com/marcharper/fitness_inference",4.0,body,test
1303.4702,"In the current implementation, we monitor 42 different Wikipedias, with ≥ 1,000,000 and 37 with ≥ 100,000 articles.6","Changes to any single one article are communicated by a chat bot over Wikipedia’s own Internet Relay Chat (IRC) server (irc.wikimedia.org)7, so that parties interested in the data can listen to the changes as they happen.","For each language version, there is a specific chat room following the pattern ""#"" + language + "".wikipedia"".",irc.wikimedia.org,0.0,body,test
1303.5057,"Indeed, modern GPUs are optimized specifically with ray tracing in mind (albeit for what we would call, flat, Euclidean spaces).","However, they have recently found extensive use in scientific computing, known as General-Purpose (computing on) Graphics Processing Units (GPGPU, see http://gpgpu.org), as they provide a lowcost, massively parallel platform for computations that do not have large memory needs.",These two attributes make GPU technology optimal for the solution of ray tracing in curved spacetimes.,http://gpgpu.org,3.0,body,test
1303.5057,This technique is called CUDA-OpenGL interoperability — there is no need to transfer the data between the host and the device.,"Because the data reside on the graphics card and are accessible to OpenGL, we use the OpenGL Shading Language (GLSL, see http://www.opengl.org) to perform coordinate transformation and sprite drawing.",A screen shot of this built-in real time visualization is provided in Figure 1.,http://www.opengl.org,3.0,body,test
1203.6186,Those benchmarks represent the algorithms’ overall behaviour quite accurately.,The reader interested in the complete data set can get it at https://github.com/ederc/benchmarks.,,https://github.com/ederc/benchmarks,2.0,body,train
1205.6921,"Although this paper explains our approach in full detail, we emphasize that the final results are simple and can be used widely by other researchers to calculate pair potentials and binding configurations of general DNACCs.","To this end, we have made freely available a complete and well-documented Python implementation of the theory, which can be found at http: //github.com/patvarilly/DNACC.",,http://github.com/patvarilly/DNACC,4.0,body,test
1205.6921,"For ease of reference, in this section we summarize the main results of the paper.","These results are implemented in the Python package DNACC, available at http://github.com/patvarilly/DNACC.",,http://github.com/patvarilly/DNACC,4.0,body,test
1205.6921,,"It is precisely to help others easily use our tools in these and other ways that we have written a comprehensive and well documented series of Python modules that implement our theory, available under the GNU license at http://github.com/patvarilly/DNACC.",,http://github.com/patvarilly/DNACC,4.0,body,test
1303.5986,"We used two different implementations of the weighted ensemble framework: WESTPA, written in Python, is the most feature-rich and stable [50], which will be available at http://chong.chem.pitt.edu/WESTPA.","Another, written by Bin Zhang [44] and modified by us, is written in C, and is faster though less robust, and is available at http://donovanr.github.com/WE_git_code.",,http://donovanr.github.com/WE_git_code,4.0,body,train
1303.5986,,"We used two different implementations of the weighted ensemble framework: WESTPA, written in Python, is the most feature-rich and stable [50], which will be available at http://chong.chem.pitt.edu/WESTPA.","Another, written by Bin Zhang [44] and modified by us, is written in C, and is faster though less robust, and is available at http: //donovanr.github.com/WE_git_code.",http://chong.chem.pitt.edu/WESTPA,3.0,body,train
1303.709,,PeerJ Computer Science 2:e50 https://doi.org/10.7717/peerj-cs.50,,,0.0,body,test
1303.709,,The following datasets are made available under the Public Domain Dedication and License v1.0 whose full text can be found at: http://www.opendatacommons.org/licenses/ pddl.,,http://www.opendatacommons.org/licenses/ pddl,0.0,body,test
1304.0817,"Because we were interested in comparing the two datasets, we randomly selected 30 million PE reads from the total 50 million reads for analyses.","The simulated read dataset is available at https://www.dropbox.com/s/mp8fu0tijox69ki/simulated.reads.tar.gz, while the empirical dataset is at https://www.dropbox.com/s/rkl0ihqom28smb2/empiric.reads.tar.gz. [Of note, these datasets are to be moved to Dryad upon acceptance for publication. ]",,https://www.dropbox.com/s/mp8fu0tijox69ki/simulated.reads.tar.gz,1.0,body,test
1304.0817,The high-confidence 156 portion of the assemblies ranged in size from 38407 contigs (Seecer assembly) to 38670 contigs in the 157 Reptile assembly,"Assemblies are detailed in Table 2, and available athttp://dx.doi.org/10.6084/m9.figshare.725715.",,http://dx.doi.org/10.6084/m9.figshare.725715,1.0,body,test
1304.0817,"As above, assemblies did not differ widely in their general content or structure; instead effects were limited to differences at nucleotide level.",Assemblies are available at http://dx.doi.org/10.6084/m9.figshare.725715,,http://dx.doi.org/10.6084/m9.figshare.725715,2.0,body,test
1304.0817,,"Because we were interested in understanding the effects of error correction on the assembly of vertebrate transcriptome assembly, we elected to use coding sequences greater than 200nt in length from the Mus musculus reference genome (GRCm37.71), available at http://uswest.ensembl.org/Mus_musculus/Info/Index.","Thirty million 100nt paired-end Illumina reads were simulated with the program Flux Simulator (Griebel et al., 2012) which attempts to simulate a realistic Illumina RNAseq dataset, incorporating biases related to library construction and sequencing.",http://uswest.ensembl.org/Mus_musculus/Info/Index.,1.0,body,test
1304.0817,Patterns of gene expression were modeled to follow patterns typically seen in studies of Eukaryotic 269 gene expression.,"The Flux Simulator requires the use of a parameter file, which is available at https://gist.github.com/macmanes/5859902.",,https://gist.github.com/macmanes/5859902.,0.0,body,test
1304.0817,,"In addition to analyses conducted on a simulated dataset, we used the well-characterized mouse dataset included with the Trinity software package (http://sourceforge.net/projects/trinityrnaseq/files/misc/MouseData.tar.gz to validate the observed patterns using an empirically derived dataset.","To enable comparison between the simulated and empiric dataset, we randomly selected a subset of this dataset consisting of 30 million PE reads.",http://sourceforge.net/projects/trinityrnaseq/files/misc/MouseData.tar.gz,1.0,body,test
1304.0817,,"Though error correction has been a part of the AllPathsLG genome assembler for the past several versions, only recently has a stand-along version of their python-based error correction module (http://www.broadinstitute.org/software/allpaths-lg/blog/?p=577), which leverages several of the AllPaths subroutines, become available.","With exception to the minimum kmer frequency, which was set to 0 (unique kmers retained in the final corrected dataset), the AllPathsLG error correction software was run using default settings for correcting errors contained within the raw sequencing reads.",http://www.broadinstitute.org/software/allpaths-lg/blog/?p=577,3.0,body,test
1304.0817,"With exception to the minimum kmer frequency, which was set to 0 (unique kmers retained in the final corrected dataset), the AllPathsLG error correction software was run using default settings for correcting errors contained within the raw sequencing reads.",Code for running the program is available at https://gist.github.com/macmanes/5859931,,https://gist.github.com/macmanes/5859931,4.0,body,test
1304.0817,We empirically determined optimal values for T expGoodCnt and T card using multiple 306 independent program executions.,"Reptile requires the use of a parameter file, which is available at https://gist.github.com/macmanes/5859947.",,https://gist.github.com/macmanes/5859947,0.0,body,test
1304.0817,"Transcriptome assemblies were generated using the default settings of the program Trinity (Grabherr et al., 319 2011).",Code for running Trinity is available at https://gist.github.com/macmanes/5859956.,Assemblies were evaluated using a variety of different metrics.,https://gist.github.com/macmanes/5859956,4.0,body,test
1304.0817,"First, Blast+ (Camacho et al., 2009) was used to match assembled transcripts to their reference",TransDecoder (http://transdecoder.sourceforge.net/) was used to identify full-length transcripts.,"For analysis of nucleotide mismatch, we elected to analyze a ’high-confidence’ portion of out dataset as multiple hits and low quality BLAT matches could significantly bias results.",http://transdecoder.sourceforge.net/,3.0,body,test
1304.0817,"Here, we show via use of a simulated and empiric dataset, that applying error correction to sequencing reads has significant positive effects on assembly accuracy, and should be applied to all datasets.",A list of commands which will allow for the production of REPTILE corrected reads is available at https://gist.github.com/macmanes/5878728,,https://gist.github.com/macmanes/5878728,4.0,body,train
1304.1476,"Funding for the SDSS and SDSS-II has been provided by the Alfred P. Sloan Foundation, the Participating Institutions, the National Science Foundation, the U.S. Department of Energy, the National Aeronautics and Space Administration, the Japanese Monbukagakusho, the Max Planck Society, and the Higher Education Funding Council for England.",The SDSS Web Site is http://www.sdss.org/.,,http://www.sdss.org/,0.0,body,test
1304.1636,"To solve this problem, we propose that users associate URIidentified Web resources from a knowledge context, such as Wikipedia, as part of their tagging activity.","A tagging system could suggest the label “Paris” as a possible tag in the user-interface, but create a link to a Web resource (e.g., http: //en.wikipedia.org/wiki/Paris) in the back-end.",We call this technique semantic tagging.,http: //en.wikipedia.org/wiki/Paris,0.0,body,test
1304.1636,,"Semantic tagging, which is shown in Figure 1b, extends this model by representing a tag t as a qualified relationship between two resources: rx is the resource identifying and defining the semantics of a tag (e.g., http://en.wikipedia.org/ wiki/Paris), and ry is the resource being tagged (e.g., a photo taken in Paris).","The former is defined within a knowledge context K and can carry textual labels (e.g., “Paris”) and additional context information (e.g., Paris is a city in France).",http://en.wikipedia.org/ wiki/Paris,0.0,body,test
1304.1636,"However, URIs are opaque strings that do not necessarily carry any semantics.","While the design choice in Wikipedia was to use-human readable URIs (e.g., http:// en.wikipedia.org/wiki/Paris, other sources do not follow this approach.","In the GeoNames knowledge context, for instance, Paris is identified by a URI with a numeric path element http://www.geonames.org/2988507.",http://en.wikipedia.org/wiki/Paris,0.0,body,test
1304.1636,"While the design choice in Wikipedia was to use-human readable URIs (e.g., http:// en.wikipedia.org/wiki/Paris, other sources do not follow this approach.","In the GeoNames knowledge context, for instance, Paris is identified by a URI with a numeric path element http://www.geonames.org/2988507.",Such a URI syntax is hard to remember for human end-users and might lead to errors when being transcribed manually.,http://www.geonames.org/2988507,1.0,body,test
1304.1636,The screenshot in Figure 4 shows an example user annotation created for a region covering the Strait of Gibraltar.,"While the user entered a free-text comment related to the naming of the area, Maphub queried an instance of Wikipedia Miner to perform named entity recognition on the entered text and received a ranked list of Wikipedia resource URIs (e.g., http://en.wikipedia.org/wiki/Mediterranean_sea) in return.","URIs should not be exposed to the user, so Maphub displays the corresponding Wikipedia page titles instead (e.g., “Mediterranean Sea”).",http://en.wikipedia.org/wiki/Mediterranean_sea,0.0,body,test
1304.1829,RamseyScript has many options to control the backtracking algorithm and its output.,"For full details see the README, available alongside its source code at https://www.github.com/apoelstra/RamseyScript.",It is licensed under the Creative Commons 0 public domain dedication license.,https://www.github.com/apoelstra/RamseyScript.,4.0,body,train
1304.2681,,We thank Henry Kerschen for help with the the webpage for maps of computer science server: mocs.cs.arizona.edu.,"We also thank Stephan Diehl, Sandiway Fong, Yifan Hu, and David Sidi for discussions about this project and ongoing system evaluation.",mocs.cs.arizona.edu,0.0,body,test
1304.3362,,Videos of the behaviours are available as online supplemental material and at the following URL: http://home.iscte-iul.pt/~alcen/si2013.,The source code of the software used in the experiments can be found at: https://github.com/ jorgemcgomes/evosimbad.,http://home.iscte-iul.pt/~alcen/si2013,0.0,body,train
1304.3637,,"Source code implementing the cartographic models has been made fully available as part of the software package BEAST [28], and can be downloaded from its Google code repository (http://code.google.com/p/beast-mcmc/).",More details on implementing these models can be found at https://github.com/trvrb/flux/tree/master/example-xmls.,http://code.google.com/p/beast-mcmc/,4.0,body,test
1304.3637,More details on implementing these models can be found at https://github.com/trvrb/flux/tree/master/example-xmls.,Incidence data and HI data used in this analysis is archived with Dryad (doi:10.5061/dryad.rc515).,,doi:10.5061/dryad.rc515,2.0,body,test
1001.1654,The algorithms presented here are implemented in the Python AD tool ALGOPY [9],It is BSD licensed and can be publicly accessed at www.github.com/b45ch1/algopy,The goal is to provide code that is useful not only for end users but also serving as repository of tested algorithms that can be easily ported to other programming languages or incorporated in other AD tools.,www.github.com/b45ch1/algopy,4.0,body,test
1001.5241,"The computations in this paper were done with a combination of Gfan (Jensen, 2009), Polymake (Gawrilow and Joswig, 2000), and custom ocaml code using GSL, the GNU scientific library.","For the interested reader, source code is available at http://github.com/matsen/roguebme.",,http://github.com/matsen/roguebme,4.0,body,train
1012.0091,,"Conan is able to read and write in a variety of file formats, such as GraphML, DOT (http://www.graphviz.org/), GML [11], Pajek [4], and plain (ASCII) adjacency matrix files.",,http://www.graphviz.org/,3.0,body,test
1012.0091,"The API was designed considering generic program- ming concepts, which avoids implementation-specific directives and encourages 3 the development of maximally reusable algorithms.","But, in addition, our library can be utilized from the Python language (http://www.python.org/).",,http://www.python.org/,3.0,body,test
1012.0091,"Furthermore, Conan provides a Python interface to facilitate the use of the library and its integration in currently existing applications.",Conan is available at http://github.com/rhz/conan/.,,http://github.com/rhz/conan/,4.0,body,train
1101.3314,"AM is supported by NASA through Hubble Fellowship grant HST- HF-51245.01-A, awarded by the Space Telescope Science In- stitute, which is operated by the Association of Universities for Research in Astronomy, Inc., for NASA, under contract NAS 5-26555.",This work made use of the CosmoloPy package (http://roban.github.com/CosmoloPy/).,,http://roban.github.com/CosmoloPy/,3.0,body,train
1102.3177,We have verified this formula computationally up to n = 10 (the largest n for which the calculations terminated) using the mathematics software SAGE [15].,Source code for this and related f -vector calculations may be downloaded from: https://github.com/terhorst/kalmanson.,,https://github.com/terhorst/kalmanson,4.0,body,train
1103.1362,,Our prototype is available at github.com/samth/var.,,github.com/samth/var,4.0,body,test
1104.0984,,"We have made our implementation of the technique described in this paper publicly available online at http://github.com/farr/mcmc-ocaml, and also in the LALInferenceMCMC sampler, at https://www.lsc-group.phys.uwm.edu/daswg/projects/lalsuite.html.",We welcome readers to take advantage of this toolkit.,"http://github.com/farr/mcmc-ocaml, https://www.lsc-group.phys.uwm.edu/daswg/projects/lalsuite.html",4.0,body,test
1105.0902,"Following the example of high quality scientiﬁc Python packages, such as NetworkX and SciPy, the GMM package is open-source and fully unit-tested.","All of the code is free to inspect and download at this website: https://github.com/drewconway/gmm, which includes all unit-tests to verify all function’s execution.",The software is also listed in Python’s oﬃcial package index at http://pypi.,https://github.com/drewconway/gmm,4.0,body,train
1105.1508,,We implemented the Monte Carlo-based VS method described in Sections 2 and 3 in Scientiﬁc Python (www.scipy.org).,The code is in open-source access at https://github.com/alexis-roche/variational_sampler.,www.scipy.org,3.0,body,train
1105.1508,We implemented the Monte Carlo-based VS method described in Sections 2 and 3 in Scientiﬁc Python (www.scipy.org).,The code is in open-source access at https://github.com/alexis-roche/variational_sampler.,The following describes some experiments using VS to illustrate its practical value compared to other methods.,https://github.com/alexis-roche/variational_sampler,4.0,body,test
1107.4721,"mizar-items is a collection of programs in Common Lisp, Perl, Pascal, as well as shell scripts.","The code is available online at https://github.com/jessealama/mizar-items (The Pascal sources are not included here: They are part of the Mizar code base, which, at present, is not publicly available.)",,https://github.com/jessealama/mizar-items,4.0,body,train
1107.5095,These internal node visualizations are automatically generated by the software implementation of the squash clustering algorithm.,An example application of both edge PCA and squash clustering can be done by running our tutorial at http://fhcrc.github.com/microbiome-demo/.,,http://fhcrc.github.com/microbiome-demo/,4.0,body,train
1109.6222,"This section details algorithms to compute the criteria IC and RC, together with a detailed study of three ℓ 1 -analysis regularizations: total variation, that when D is the shiftinvariant Haar dictionary, and the Fused Lasso.",The source code used to produce the numerical results is available online at github.com/svaiter/robust_sparse_analysis_regularization.,,github.com/svaiter/robust_sparse_analysis_regularization,4.0,body,test
1111.1724,We have posted Python code that implements this model for the SEGUE selection function.,It is publicly available at https://github.com/jobovy/segueSelect .,,https://github.com/jobovy/segueSelect,4.0,body,train
1111.522,"Our experimental results are discussed in Section 5, where our implementations compare very favorably to some of the best implementations.",We provide the source code at http://github.com/ot/path_decomposed_tries for the reader interested in further comparisons.,,http://github.com/ot/path_decomposed_tries,4.0,body,train
1111.5596,,This QDP++ implementation with extensions for GPU evaluation is available at: https://github.com/fwinter/qdp.,,https://github.com/fwinter/qdp,4.0,body,train
1111.6583,"A repository containing the data, software, and hardware environments for reproducing all experimental results and figures in this paper is available online (http://bitbucket.org/ahmadia/pyclaw-sisc-rr). ",The most recent release of the PyClaw code is hosted at http://github.com/clawpack/pyclaw and can be installed alongside its dependencies in the clawpack distribution in a few minutes with the following pip commands (pip is a freely available Python package installer and manager),,http://github.com/clawpack/pyclaw,4.0,body,train
1112.4193,We have implemented this compressible graph representation and the asso- ciated partitioning algorithm in a software package named khmer.,It is written in C++ and Python 2.6 and is available under the BSD open source license at https://github.com/ged-lab/khmer.,The graphviz software package was used for graph visualizations.,https://github.com/ged-lab/khmer,4.0,body,test
1112.4624,The C and Matlab codes of the programs used in this study are provided as a supplement to this paper.,Those who wish to replicate the results can download the codes at https://github.com/mkozturk/Opinion_Dynamics.,,https://github.com/mkozturk/Opinion_Dynamics,4.0,body,test
1112.5945,,An open-source implementation of the driver node calculations and the edge classiﬁcation for arbitrary networks is provided at http://github.com/ntamas/netctrl.,,http://github.com/ntamas/netctrl,4.0,body,train
1201.1694,,We have examples of codes that generate and manipu- late PSDF streams at https://github.com/jmakino/Particle-Stream-Data-Format.,,https://github.com/jmakino/Particle-Stream-Data-Format,4.0,body,train
1201.3397,"Although we have made our best efforts to ensure that the format is sufficiently extensible without changing the specification, it may be necessary to change it in the future.","For that reason, the authoritative version of the file format will be maintained on the http://arxiv.org/ server as an online preprint of the same name.",The version described in this document is version 3 of the file format.,http://arxiv.org/,0.0,body,test
1201.3397,,The latest versions of EPA (http://github.com/stamatak/standard-RAxML) and pplacer (http://matsen.fhcrc.org/pplacer/) both produce these ﬁles.,The guppy program in the pplacer suite has a number of subcommands that allow transformations and ﬁlterings of these ﬁles (manuscript in preparation).,"http://github.com/stamatak/standard-RAxML, http://matsen.fhcrc.org/pplacer/",3.0,body,test
1202.3074,Conedy is written in C++ and licensed under the GNU license (http://www.gnu.org/copyleft/gpl.html).,"Conedy is distributed as source code and as binary pack- ages for Windows and Linux (http://www.conedy.org, http://www.github.com/conedy/conedy).","Conedy is not intended to contain plotting routines or support for other forms of visualization, which are excellently handled by other free software packages.","http://www.conedy.org, http://www.github.com/conedy/conedy",4.0,body,train
1203.179,,An open-source implementation is available on github: https://github.com/PhDP/wagner.,,https://github.com/PhDP/wagner,4.0,body,test
1203.2295,For the sake of brevity we omit the remaining details.,"All code used to generate the subsequent results are available at https://github.com/echi/Sudoku, and we direct the interested reader there.",,https://github.com/echi/Sudoku,4.0,body,train
1203.3884,All simulations started with 20 species evenly distributed in the metacommunity and ran for 100 000 generations.,The simulations were written in ANSI C99 and the code is available on github (https://github.com/PhDP/origin).,,https://github.com/PhDP/origin,4.0,body,train
1203.4802,,"All links below are available electronically through ged.msu.edu/papers/2012-diginorm/, in addition to the archival locations provided.",,ged.msu.edu/papers/2012-diginorm/,0.0,body,test
1203.4802,,"The E. coli, S. aureus, and Deltaproteobacteria data sets were taken from Chitsaz et al. [19], and downloaded from bix.ucsd.edu/projects/singlecell/.",The mouse data set was published by Grabherr et al. [15] and downloaded from trinityrnaseq.sf.net/,bix.ucsd.edu/projects/singlecell/,1.0,body,test
1203.4802,"The E. coli, S. aureus, and Deltaproteobacteria data sets were taken from Chitsaz et al. [19], and downloaded from bix.ucsd.edu/projects/singlecell/.",The mouse data set was published by Grabherr et al. [15] and downloaded from trinityrnaseq.sf.net/,All data sets were used without modification.,trinityrnaseq.sf.net/,1.0,body,test
1203.4802,All data sets were used without modification.,"The complete assemblies, both pre- and post-normalization, for the E. coli, S. aureus, the uncultured Deltaproteobacteria, mouse, and yeast data sets are available from ged.msu.edu/papers/2012-diginorm/.",,ged.msu.edu/papers/2012-diginorm/.,1.0,body,test
1203.4802,"Digital normalization and k-mer analyses were performed with the khmer software package, written in C++ and Python, available at github.com/ged-lab/khmer/, tag ’2012-paper-diginorm’.","khmer also relies on the screed package for loading sequences, available at github.com/ged-lab/screed/, tag ’2012-paper-diginorm’.","khmer and screed are Copyright (c) 2010 Michigan State University, and are free software available for distribution, modification, and redistribution under the BSD license.",github.com/ged-lab/screed/,4.0,body,test
1203.4802,"Graphs and correlation coefficients were generated using matplotlib v1.1.0, numpy v1.7, and ipython notebook v0.12 [39].",The ipython notebook file and data analysis scripts necessary to generate the figures are available at github.com/ged-lab/2012-paper-diginorm/.,,github.com/ged-lab/2012-paper-diginorm/,4.0,body,test
1203.4802,,"All simulated data sets and all analysis summaries were generated by Python scripts, which are available at github.com/ged-lab/2012-paper-diginorm/.","Digital normalization and k-mer analyses were performed with the khmer software package, written in C++ and Python, available at github.com/ged-lab/khmer/, tag ’2012-paper-diginorm’.",github.com/ged-lab/2012-paper-diginorm/,4.0,body,test
1203.4802,Execution time was measured using real time from Linux bash ’time’.,"Peak memory usage was estimated either by the 'memusg' script from stackoverflow.com, peak-memory-usage-of-a-linux-unix-process, included in the khmer repository; or by the Torque queuing system monitor, for jobs run on MSU's HPC system.","While several different machines were used for analyses, comparisons between unnormalized and normalized data sets were always done on the same machine.",stackoverflow.com,0.0,body,test
1203.4802,"All simulated data sets and all analysis summaries were generated by Python scripts, which are available at github.com/ged-lab/2012-paper-diginorm/.","Digital normalization and k-mer analyses were performed with the khmer software package, written in C++ and Python, available at github.com/ged-lab/khmer/, tag ’2012-paper-diginorm’.",,github.com/ged-lab/khmer/,4.0,body,test
1203.5486,"This work is based on observations made with the Spitzer Space Telescope, which is operated by the Jet Propulsion Laboratory, California Institute of Technology under a contract with NASA.",The Red MSX Source survey database (www.ast.leeds.ac.uk/RMS) was constructed with support from the Science and Technology Facilities Council of the UK.,SK made extensive use of NASA’s Astrophysics Data System Bibliographic Services for this work.,www.ast.leeds.ac.uk/RMS,1.0,body,test
1203.6364,,Availability: http://github.com/lh3/fermi,Contact: hengli@broadinstitute.org,http://github.com/lh3/fermi,4.0,body,train
1204.0901,,Tipi is available at https://github.com/jessealama/tipi.,"At present Tipi relies on the GetSymbols, TPTP2X, and TPTP4X tools, which are part of the TPTP World distribution [8].",https://github.com/jessealama/tipi,4.0,body,train
1204.1461,"Attribution is required where sub- stantial portions of the work is used, but there are no other limits on commercial use or modiﬁcations.","Managed and tracked code and a cross-platform benchmark and demo for Linux, MacOS X and Windows can be downloaded from the public git repository git@github.com:ashima/webgl-noise.git, reachable also by: http://www.github.com/ashima/webgl-noise.",,http://www.github.com/ashima/webgl-noise,4.0,body,train
1204.307,The normality of the design matrices AT for 3 ≤ T ≤ 135 was confirmed computationally using the software Normaliz [1].,The software to generate the design matrices and the scripts to run the computations are available at https://github.com/dchaws/GenWordsTrans.,,https://github.com/dchaws/GenWordsTrans,4.0,body,test
1204.6231,This research was supported by funding from NSF Grant EF 0742674 and a Computational Sciences Graduate Fellowship from the Department of Energy grant DE-FG02-97ER25308.,Data and code are available at https://github.com/cboettig/earlywarning.,,https://github.com/cboettig/earlywarning,5.0,body,train
1204.6615,,Our work is available at https://github.com/jessealama/tptp4mizar.,,https://github.com/jessealama/tptp4mizar,4.0,body,train
1205.2708,,We make code implementing our extended APS for an arbitrary ~θ → χ2 function available at https://github.com/uwssg/APS/.,The code is written in C++.,https://github.com/uwssg/APS/,4.0,body,train
1205.5025,,"For greater ﬂexibility, we strongly encourage the use of the command line tool which can be downloaded from the above URL or accessed from the development source at www.github.com/FragIt/.",,www.github.com/FragIt/,4.0,body,test
1205.605,The algorithm was implemented in C++ using low-level functions from computer algebra system Singular 3-1-4 and open source codes of C. Eder (one of the authors of [3]) for implementing F5-like algorithms in this system.,The source is contained in “ssg” function in a file available at https://github.com/galkinvv/Singular-f5-like/blob/ssg/kernel/kstd2.cc,,https://github.com/galkinvv/Singular-f5-like/blob/ssg/kernel/kstd2.cc,4.0,body,train
1203.6186,"Since the implementations are still experimental, undergoing further development, they are currently not part of the stable Singular repository.","Still, they are publicly available in the branch sba at https://github.com/ederc/Sources.",,https://github.com/ederc/Sources,4.0,body,test
